season,week,team,side,roof_class,games
2017,16,PIT,AWAY,INDOOR,1
2017,16,SEA,AWAY,INDOOR,1
2017,16,SF,HOME,OUTDOOR,1
2017,16,TB,AWAY,OUTDOOR,1
2017,16,TEN,HOME,OUTDOOR,1
2017,16,WAS,HOME,OUTDOOR,1
2017,17,ARI,AWAY,OUTDOOR,1
2017,17,ATL,HOME,INDOOR,1
2017,17,BAL,HOME,OUTDOOR,1
2017,17,BUF,AWAY,OUTDOOR,1
2017,17,CAR,AWAY,INDOOR,1
2017,17,CHI,AWAY,INDOOR,1
2017,17,CIN,AWAY,OUTDOOR,1
2017,17,CLE,AWAY,OUTDOOR,1
2017,17,DAL,AWAY,OUTDOOR,1
2017,17,DEN,HOME,OUTDOOR,1
2017,17,DET,HOME,INDOOR,1
2017,17,GB,AWAY,INDOOR,1
2017,17,HOU,AWAY,INDOOR,1
2017,17,IND,HOME,INDOOR,1
2017,17,JAX,AWAY,OUTDOOR,1
2017,17,KC,AWAY,OUTDOOR,1
2017,17,LA,HOME,OUTDOOR,1
2017,17,LAC,HOME,OUTDOOR,1
2017,17,MIA,HOME,OUTDOOR,1
2017,17,MIN,HOME,INDOOR,1
2017,17,NE,HOME,OUTDOOR,1
2017,17,NO,AWAY,OUTDOOR,1
2017,17,NYG,HOME,OUTDOOR,1
2017,17,NYJ,AWAY,OUTDOOR,1
2017,17,OAK,AWAY,OUTDOOR,1
2017,17,PHI,HOME,OUTDOOR,1
2017,17,PIT,HOME,OUTDOOR,1
2017,17,SEA,HOME,OUTDOOR,1
2017,17,SF,AWAY,OUTDOOR,1
2017,17,TB,HOME,OUTDOOR,1
2017,17,TEN,HOME,OUTDOOR,1
2017,17,WAS,AWAY,OUTDOOR,1
2018,1,ARI,HOME,INDOOR,1
2018,1,ATL,AWAY,OUTDOOR,1
2018,1,BAL,HOME,OUTDOOR,1
2018,1,BUF,AWAY,OUTDOOR,1
2018,1,CAR,HOME,OUTDOOR,1
2018,1,CHI,AWAY,OUTDOOR,1
2018,1,CIN,AWAY,INDOOR,1
2018,1,CLE,HOME,OUTDOOR,1
2018,1,DAL,AWAY,OUTDOOR,1
2018,1,DEN,HOME,OUTDOOR,1
2018,1,DET,HOME,INDOOR,1
2018,1,GB,HOME,OUTDOOR,1
2018,1,HOU,AWAY,OUTDOOR,1
2018,1,IND,HOME,INDOOR,1
2018,1,JAX,AWAY,OUTDOOR,1
2018,1,KC,AWAY,OUTDOOR,1
2018,1,LA,AWAY,OUTDOOR,1
2018,1,LAC,HOME,OUTDOOR,1
2018,1,MIA,HOME,OUTDOOR,1
2018,1,MIN,HOME,INDOOR,1
2018,1,NE,HOME,OUTDOOR,1
2018,1,NO,HOME,INDOOR,1
2018,1,NYG,HOME,OUTDOOR,1
2018,1,NYJ,AWAY,INDOOR,1
2018,1,OAK,HOME,OUTDOOR,1
2018,1,PHI,HOME,OUTDOOR,1
2018,1,PIT,AWAY,OUTDOOR,1
2018,1,SEA,AWAY,OUTDOOR,1
2018,1,SF,AWAY,INDOOR,1
2018,1,TB,AWAY,INDOOR,1
2018,1,TEN,AWAY,OUTDOOR,1
2018,1,WAS,AWAY,INDOOR,1
2018,2,ARI,AWAY,OUTDOOR,1
2018,2,ATL,HOME,INDOOR,1
2018,2,BAL,AWAY,OUTDOOR,1
2018,2,BUF,HOME,OUTDOOR,1
2018,2,CAR,AWAY,INDOOR,1
2018,2,CHI,HOME,OUTDOOR,1
2018,2,CIN,HOME,OUTDOOR,1
2018,2,CLE,AWAY,INDOOR,1
2018,2,DAL,HOME,INDOOR,1
2018,2,DEN,HOME,OUTDOOR,1
2018,2,DET,AWAY,OUTDOOR,1
2018,2,GB,HOME,OUTDOOR,1
2018,2,HOU,AWAY,OUTDOOR,1
2018,2,IND,AWAY,OUTDOOR,1
2018,2,JAX,HOME,OUTDOOR,1
2018,2,KC,AWAY,OUTDOOR,1
2018,2,LA,HOME,OUTDOOR,1
2018,2,LAC,AWAY,OUTDOOR,1
2018,2,MIA,AWAY,OUTDOOR,1
2018,2,MIN,AWAY,OUTDOOR,1
2018,2,NE,AWAY,OUTDOOR,1
2018,2,NO,HOME,INDOOR,1
2018,2,NYG,AWAY,INDOOR,1
2018,2,NYJ,HOME,OUTDOOR,1
2018,2,OAK,AWAY,OUTDOOR,1
2018,2,PHI,AWAY,OUTDOOR,1
2018,2,PIT,HOME,OUTDOOR,1
2018,2,SEA,AWAY,OUTDOOR,1
2018,2,SF,HOME,OUTDOOR,1
2018,2,TB,HOME,OUTDOOR,1
2018,2,TEN,HOME,OUTDOOR,1
2018,2,WAS,HOME,OUTDOOR,1
2018,3,ARI,HOME,INDOOR,1
2018,3,ATL,HOME,INDOOR,1
2018,3,BAL,HOME,OUTDOOR,1
2018,3,BUF,AWAY,INDOOR,1
2018,3,CAR,HOME,OUTDOOR,1
2018,3,CHI,AWAY,INDOOR,1
2018,3,CIN,AWAY,OUTDOOR,1
2018,3,CLE,HOME,OUTDOOR,1
2018,3,DAL,AWAY,OUTDOOR,1
2018,3,DEN,AWAY,OUTDOOR,1
2018,3,DET,HOME,INDOOR,1
2018,3,GB,AWAY,OUTDOOR,1
2018,3,HOU,HOME,INDOOR,1
2018,3,IND,AWAY,OUTDOOR,1
2018,3,JAX,HOME,OUTDOOR,1
2018,3,KC,HOME,OUTDOOR,1
2018,3,LA,HOME,OUTDOOR,1
2018,3,LAC,AWAY,OUTDOOR,1
2018,3,MIA,HOME,OUTDOOR,1
2018,3,MIN,HOME,INDOOR,1
2018,3,NE,AWAY,INDOOR,1
2018,3,NO,AWAY,INDOOR,1
2018,3,NYG,AWAY,INDOOR,1
2018,3,NYJ,AWAY,OUTDOOR,1
2018,3,OAK,AWAY,OUTDOOR,1
2018,3,PHI,HOME,OUTDOOR,1
2018,3,PIT,AWAY,OUTDOOR,1
2018,3,SEA,HOME,OUTDOOR,1
2018,3,SF,AWAY,OUTDOOR,1
2018,3,TB,HOME,OUTDOOR,1
2018,3,TEN,AWAY,OUTDOOR,1
2018,3,WAS,HOME,OUTDOOR,1
2018,4,ARI,HOME,INDOOR,1
2018,4,ATL,HOME,INDOOR,1
2018,4,BAL,AWAY,OUTDOOR,1
2018,4,BUF,AWAY,OUTDOOR,1
2018,4,CHI,HOME,OUTDOOR,1
2018,4,CIN,AWAY,INDOOR,1
2018,4,CLE,AWAY,OUTDOOR,1
2018,4,DAL,HOME,INDOOR,1
2018,4,DEN,HOME,OUTDOOR,1
2018,4,DET,AWAY,INDOOR,1
2018,4,GB,HOME,OUTDOOR,1
2018,4,HOU,AWAY,INDOOR,1
2018,4,IND,HOME,INDOOR,1
2018,4,JAX,HOME,OUTDOOR,1
2018,4,KC,AWAY,OUTDOOR,1
2018,4,LA,HOME,OUTDOOR,1
2018,4,LAC,HOME,OUTDOOR,1
2018,4,MIA,AWAY,OUTDOOR,1
2018,4,MIN,AWAY,OUTDOOR,1
2018,4,NE,HOME,OUTDOOR,1
2018,4,NO,AWAY,OUTDOOR,1
2018,4,NYG,HOME,OUTDOOR,1
2018,4,NYJ,AWAY,OUTDOOR,1
2018,4,OAK,HOME,OUTDOOR,1
2018,4,PHI,AWAY,OUTDOOR,1
2018,4,PIT,HOME,OUTDOOR,1
2018,4,SEA,AWAY,INDOOR,1
2018,4,SF,AWAY,OUTDOOR,1
2018,4,TB,AWAY,OUTDOOR,1
2018,4,TEN,HOME,OUTDOOR,1
2018,5,ARI,AWAY,OUTDOOR,1
2018,5,ATL,AWAY,OUTDOOR,1
2018,5,BAL,AWAY,OUTDOOR,1
2018,5,BUF,HOME,OUTDOOR,1
2018,5,CAR,HOME,OUTDOOR,1
2018,5,CIN,HOME,OUTDOOR,1
2018,5,CLE,HOME,OUTDOOR,1
2018,5,DAL,AWAY,INDOOR,1
2018,5,DEN,AWAY,OUTDOOR,1
2018,5,DET,HOME,INDOOR,1
2018,5,GB,AWAY,INDOOR,1
2018,5,HOU,HOME,INDOOR,1
2018,5,IND,AWAY,OUTDOOR,1
2018,5,JAX,AWAY,OUTDOOR,1
2018,5,KC,HOME,OUTDOOR,1
2018,5,LA,AWAY,OUTDOOR,1
2018,5,LAC,HOME,OUTDOOR,1
2018,5,MIA,AWAY,OUTDOOR,1
2018,5,MIN,AWAY,OUTDOOR,1
2018,5,NE,HOME,OUTDOOR,1
2018,5,NO,HOME,INDOOR,1
2018,5,NYG,AWAY,OUTDOOR,1
2018,5,NYJ,HOME,OUTDOOR,1
2018,5,OAK,AWAY,OUTDOOR,1
2018,5,PHI,HOME,OUTDOOR,1
2018,5,PIT,HOME,OUTDOOR,1
2018,5,SEA,HOME,OUTDOOR,1
2018,5,SF,HOME,OUTDOOR,1
2018,5,TEN,AWAY,OUTDOOR,1
2018,5,WAS,AWAY,INDOOR,1
2018,6,ARI,AWAY,INDOOR,1
2018,6,ATL,HOME,RETRACTABLE,1
2018,6,BAL,AWAY,OUTDOOR,1
2018,6,BUF,AWAY,INDOOR,1
2018,6,CAR,AWAY,OUTDOOR,1
2018,6,CHI,AWAY,OUTDOOR,1
2018,6,CIN,HOME,OUTDOOR,1
2018,6,CLE,HOME,OUTDOOR,1
2018,6,DAL,HOME,INDOOR,1
2018,6,DEN,HOME,OUTDOOR,1
2018,6,GB,HOME,OUTDOOR,1
2018,6,HOU,HOME,INDOOR,1
2018,6,IND,AWAY,OUTDOOR,1
2018,6,JAX,AWAY,INDOOR,1
2018,6,KC,AWAY,OUTDOOR,1
2018,6,LA,AWAY,OUTDOOR,1
2018,6,LAC,AWAY,OUTDOOR,1
2018,6,MIA,HOME,OUTDOOR,1
2018,6,MIN,HOME,INDOOR,1
2018,6,NE,HOME,OUTDOOR,1
2018,6,NYG,HOME,OUTDOOR,1
2018,6,NYJ,HOME,OUTDOOR,1
2018,6,OAK,HOME,OUTDOOR,1
2018,6,PHI,AWAY,OUTDOOR,1
2018,6,PIT,AWAY,OUTDOOR,1
2018,6,SEA,AWAY,OUTDOOR,1
2018,6,SF,AWAY,OUTDOOR,1
2018,6,TB,AWAY,RETRACTABLE,1
2018,6,TEN,HOME,OUTDOOR,1
2018,6,WAS,HOME,OUTDOOR,1
2018,7,ARI,HOME,INDOOR,1
2018,7,ATL,HOME,RETRACTABLE,1
2018,7,BAL,HOME,OUTDOOR,1
2018,7,BUF,AWAY,INDOOR,1
2018,7,CAR,AWAY,OUTDOOR,1
2018,7,CHI,HOME,OUTDOOR,1
2018,7,CIN,AWAY,OUTDOOR,1
2018,7,CLE,AWAY,OUTDOOR,1
2018,7,DAL,AWAY,OUTDOOR,1
2018,7,DEN,AWAY,INDOOR,1
2018,7,DET,AWAY,OUTDOOR,1
2018,7,HOU,AWAY,OUTDOOR,1
2018,7,IND,HOME,INDOOR,1
2018,7,JAX,HOME,OUTDOOR,1
2018,7,KC,HOME,OUTDOOR,1
2018,7,LA,AWAY,OUTDOOR,1
2018,7,LAC,HOME,OUTDOOR,1
2018,7,MIA,HOME,OUTDOOR,1
2018,7,MIN,AWAY,OUTDOOR,1
2018,7,NE,AWAY,OUTDOOR,1
2018,7,NO,AWAY,OUTDOOR,1
2018,7,NYG,AWAY,RETRACTABLE,1
2018,7,NYJ,HOME,OUTDOOR,1
2018,7,PHI,HOME,OUTDOOR,1
2018,7,SF,HOME,OUTDOOR,1
2018,7,TB,HOME,OUTDOOR,1
2018,7,TEN,AWAY,OUTDOOR,1
2018,7,WAS,HOME,OUTDOOR,1
2018,8,ARI,HOME,INDOOR,1
2018,8,BAL,AWAY,OUTDOOR,1
2018,8,BUF,HOME,OUTDOOR,1
2018,8,CAR,HOME,OUTDOOR,1
2018,8,CHI,HOME,OUTDOOR,1
2018,8,CIN,HOME,OUTDOOR,1
2018,8,CLE,AWAY,OUTDOOR,1
2018,8,DEN,AWAY,OUTDOOR,1
2018,8,DET,HOME,INDOOR,1
2018,8,GB,AWAY,OUTDOOR,1
2018,8,HOU,HOME,INDOOR,1
2018,8,IND,AWAY,OUTDOOR,1
2018,8,JAX,HOME,OUTDOOR,1
2018,8,KC,HOME,OUTDOOR,1
2018,8,LA,HOME,OUTDOOR,1
2018,8,MIA,AWAY,INDOOR,1
2018,8,MIN,HOME,INDOOR,1
2018,8,NE,AWAY,OUTDOOR,1
2018,8,NO,AWAY,INDOOR,1
2018,8,NYG,HOME,OUTDOOR,1
2018,8,NYJ,AWAY,OUTDOOR,1
2018,8,OAK,HOME,OUTDOOR,1
2018,8,PHI,AWAY,OUTDOOR,1
2018,8,PIT,HOME,OUTDOOR,1
2018,8,SEA,AWAY,INDOOR,1
2018,8,SF,AWAY,INDOOR,1
2018,8,TB,AWAY,OUTDOOR,1
2018,8,WAS,AWAY,OUTDOOR,1
2018,9,ATL,AWAY,OUTDOOR,1
2018,9,BAL,HOME,OUTDOOR,1
2018,9,BUF,HOME,OUTDOOR,1
2018,9,CAR,HOME,OUTDOOR,1
2018,9,CHI,AWAY,OUTDOOR,1
2018,9,CLE,HOME,OUTDOOR,1
2018,9,DAL,HOME,INDOOR,1
2018,9,DEN,HOME,OUTDOOR,1
2018,9,DET,AWAY,INDOOR,1
2018,9,GB,AWAY,OUTDOOR,1
2018,9,HOU,AWAY,OUTDOOR,1
2018,9,KC,AWAY,OUTDOOR,1
2018,9,LA,AWAY,INDOOR,1
2018,9,LAC,AWAY,OUTDOOR,1
2018,9,MIA,HOME,OUTDOOR,1
2018,9,MIN,HOME,INDOOR,1
2018,9,NE,HOME,OUTDOOR,1
2018,9,NO,HOME,INDOOR,1
2018,9,NYJ,AWAY,OUTDOOR,1
2018,9,OAK,AWAY,OUTDOOR,1
2018,9,PIT,AWAY,OUTDOOR,1
2018,9,SEA,HOME,OUTDOOR,1
2018,9,SF,HOME,OUTDOOR,1
2018,9,TB,AWAY,OUTDOOR,1
2018,9,TEN,AWAY,INDOOR,1
2018,9,WAS,HOME,OUTDOOR,1
2018,10,ARI,AWAY,OUTDOOR,1
2018,10,ATL,AWAY,OUTDOOR,1
2018,10,BUF,AWAY,OUTDOOR,1
2018,10,CAR,AWAY,OUTDOOR,1
2018,10,CHI,HOME,OUTDOOR,1
2018,10,CIN,HOME,OUTDOOR,1
2018,10,CLE,HOME,OUTDOOR,1
2018,10,DAL,AWAY,OUTDOOR,1
2018,10,DET,AWAY,OUTDOOR,1
2018,10,GB,HOME,OUTDOOR,1
2018,10,IND,HOME,INDOOR,1
2018,10,JAX,AWAY,INDOOR,1
2018,10,KC,HOME,OUTDOOR,1
2018,10,LA,HOME,OUTDOOR,1
2018,10,LAC,AWAY,OUTDOOR,1
2018,10,MIA,AWAY,OUTDOOR,1
2018,10,NE,AWAY,OUTDOOR,1
2018,10,NO,AWAY,OUTDOOR,1
2018,10,NYG,AWAY,OUTDOOR,1
2018,10,NYJ,HOME,OUTDOOR,1
2018,10,OAK,HOME,OUTDOOR,1
2018,10,PHI,HOME,OUTDOOR,1
2018,10,PIT,HOME,OUTDOOR,1
2018,10,SEA,AWAY,OUTDOOR,1
2018,10,SF,HOME,OUTDOOR,1
2018,10,TB,HOME,OUTDOOR,1
2018,10,TEN,HOME,OUTDOOR,1
2018,10,WAS,AWAY,OUTDOOR,1
2018,11,ARI,HOME,INDOOR,1
2018,11,ATL,HOME,RETRACTABLE,1
2018,11,BAL,HOME,OUTDOOR,1
2018,11,CAR,AWAY,INDOOR,1
2018,11,CHI,HOME,OUTDOOR,1
2018,11,CIN,AWAY,OUTDOOR,1
2018,11,DAL,AWAY,RETRACTABLE,1
2018,11,DEN,AWAY,OUTDOOR,1
2018,11,DET,HOME,INDOOR,1
2018,11,GB,AWAY,OUTDOOR,1
2018,11,HOU,AWAY,OUTDOOR,1
2018,11,IND,HOME,INDOOR,1
2018,11,JAX,HOME,OUTDOOR,1
2018,11,KC,AWAY,OUTDOOR,1
2018,11,LA,HOME,OUTDOOR,1
2018,11,LAC,HOME,OUTDOOR,1
2018,11,MIN,AWAY,OUTDOOR,1
2018,11,NO,HOME,INDOOR,1
2018,11,NYG,HOME,OUTDOOR,1
2018,11,OAK,AWAY,INDOOR,1
2018,11,PHI,AWAY,INDOOR,1
2018,11,PIT,AWAY,OUTDOOR,1
2018,11,SEA,HOME,OUTDOOR,1
2018,11,TB,AWAY,OUTDOOR,1
2018,11,TEN,AWAY,INDOOR,1
2018,11,WAS,HOME,OUTDOOR,1
2018,12,ARI,AWAY,OUTDOOR,1
2018,12,ATL,AWAY,INDOOR,1
2018,12,BAL,HOME,OUTDOOR,1
2018,12,BUF,HOME,OUTDOOR,1
2018,12,CAR,HOME,OUTDOOR,1
2018,12,CHI,AWAY,INDOOR,1
2018,12,CIN,HOME,OUTDOOR,1
2018,12,CLE,AWAY,OUTDOOR,1
2018,12,DAL,HOME,INDOOR,1
2018,12,DEN,HOME,OUTDOOR,1
2018,12,DET,HOME,INDOOR,1
2018,12,GB,AWAY,INDOOR,1
2018,12,HOU,HOME,INDOOR,1
2018,12,IND,HOME,INDOOR,1
2018,12,JAX,AWAY,OUTDOOR,1
2018,12,LAC,HOME,OUTDOOR,1
2018,12,MIA,AWAY,INDOOR,1
2018,12,MIN,HOME,INDOOR,1
2018,12,NE,AWAY,OUTDOOR,1
2018,12,NO,HOME,INDOOR,1
2018,12,NYG,AWAY,OUTDOOR,1
2018,12,NYJ,HOME,OUTDOOR,1
2018,12,OAK,AWAY,OUTDOOR,1
2018,12,PHI,HOME,OUTDOOR,1
2018,12,PIT,AWAY,OUTDOOR,1
2018,12,SEA,AWAY,OUTDOOR,1
2018,12,SF,AWAY,OUTDOOR,1
2018,12,TB,HOME,OUTDOOR,1
2018,12,TEN,AWAY,INDOOR,1
2018,12,WAS,AWAY,INDOOR,1
2018,13,ARI,AWAY,OUTDOOR,1
2018,13,ATL,HOME,RETRACTABLE,1
2018,13,BAL,AWAY,RETRACTABLE,1
2018,13,BUF,AWAY,OUTDOOR,1
2018,13,CAR,AWAY,OUTDOOR,1
2018,13,CHI,AWAY,OUTDOOR,1
2018,13,CIN,HOME,OUTDOOR,1
2018,13,CLE,AWAY,INDOOR,1
2018,13,DAL,HOME,INDOOR,1
2018,13,DEN,AWAY,OUTDOOR,1
2018,13,DET,HOME,INDOOR,1
2018,13,GB,HOME,OUTDOOR,1
2018,13,HOU,HOME,INDOOR,1
2018,13,IND,AWAY,OUTDOOR,1
2018,13,JAX,HOME,OUTDOOR,1
2018,13,KC,AWAY,OUTDOOR,1
2018,13,LA,AWAY,INDOOR,1
2018,13,LAC,AWAY,OUTDOOR,1
2018,13,MIA,HOME,OUTDOOR,1
2018,13,MIN,AWAY,OUTDOOR,1
2018,13,NE,HOME,OUTDOOR,1
2018,13,NO,AWAY,INDOOR,1
2018,13,NYG,HOME,OUTDOOR,1
2018,13,NYJ,AWAY,OUTDOOR,1
2018,13,OAK,HOME,OUTDOOR,1
2018,13,PHI,HOME,OUTDOOR,1
2018,13,PIT,HOME,OUTDOOR,1
2018,13,SEA,HOME,OUTDOOR,1
2018,13,SF,AWAY,OUTDOOR,1
2018,13,TB,HOME,OUTDOOR,1
2018,13,TEN,HOME,OUTDOOR,1
2018,13,WAS,AWAY,OUTDOOR,1
2018,14,ARI,HOME,INDOOR,1
2018,14,ATL,AWAY,OUTDOOR,1
2018,14,BAL,AWAY,OUTDOOR,1
2018,14,BUF,HOME,OUTDOOR,1
2018,14,CAR,AWAY,OUTDOOR,1
2018,14,CHI,HOME,OUTDOOR,1
2018,14,CIN,AWAY,OUTDOOR,1
2018,14,CLE,HOME,OUTDOOR,1
2018,14,DAL,HOME,INDOOR,1
2018,14,DEN,AWAY,OUTDOOR,1
2018,14,DET,AWAY,INDOOR,1
2018,14,GB,HOME,OUTDOOR,1
2018,14,HOU,HOME,INDOOR,1
2018,14,IND,AWAY,INDOOR,1
2018,14,JAX,AWAY,OUTDOOR,1
2018,14,KC,HOME,OUTDOOR,1
2018,14,LA,AWAY,OUTDOOR,1
2018,14,LAC,HOME,OUTDOOR,1
2018,14,MIA,HOME,OUTDOOR,1
2018,14,MIN,AWAY,OUTDOOR,1
2018,14,NE,AWAY,OUTDOOR,1
2018,14,NO,AWAY,OUTDOOR,1
2018,14,NYG,AWAY,OUTDOOR,1
2018,14,NYJ,AWAY,OUTDOOR,1
2018,14,OAK,HOME,OUTDOOR,1
2018,14,PHI,AWAY,INDOOR,1
2018,14,PIT,AWAY,OUTDOOR,1
2018,14,SEA,HOME,OUTDOOR,1
2018,14,SF,HOME,OUTDOOR,1
2018,14,TB,HOME,OUTDOOR,1
2018,14,TEN,HOME,OUTDOOR,1
2018,14,WAS,HOME,OUTDOOR,1
2018,15,ARI,AWAY,INDOOR,1
2018,15,ATL,HOME,INDOOR,1
2018,15,BAL,HOME,OUTDOOR,1
2018,15,BUF,HOME,OUTDOOR,1
2018,15,CAR,HOME,OUTDOOR,1
2018,15,CHI,HOME,OUTDOOR,1
2018,15,CIN,HOME,OUTDOOR,1
2018,15,CLE,AWAY,OUTDOOR,1
2018,15,DAL,AWAY,INDOOR,1
2018,15,DEN,HOME,OUTDOOR,1
2018,15,DET,AWAY,OUTDOOR,1
2018,15,GB,AWAY,OUTDOOR,1
2018,15,HOU,AWAY,OUTDOOR,1
2018,15,IND,HOME,INDOOR,1
2018,15,JAX,HOME,OUTDOOR,1
2018,15,KC,HOME,OUTDOOR,1
2018,15,LA,HOME,OUTDOOR,1
2018,15,LAC,AWAY,OUTDOOR,1
2018,15,MIA,AWAY,INDOOR,1
2018,15,MIN,HOME,INDOOR,1
2018,15,NE,AWAY,OUTDOOR,1
2018,15,NO,AWAY,OUTDOOR,1
2018,15,NYG,HOME,OUTDOOR,1
2018,15,NYJ,HOME,OUTDOOR,1
2018,15,OAK,AWAY,OUTDOOR,1
2018,15,PHI,AWAY,OUTDOOR,1
2018,15,PIT,HOME,OUTDOOR,1
2018,15,SEA,AWAY,OUTDOOR,1
2018,15,SF,HOME,OUTDOOR,1
2018,15,TB,AWAY,OUTDOOR,1
2018,15,TEN,AWAY,OUTDOOR,1
2018,15,WAS,AWAY,OUTDOOR,1
2018,16,ARI,HOME,INDOOR,1
2018,16,ATL,AWAY,OUTDOOR,1
2018,16,BAL,AWAY,OUTDOOR,1
2018,16,BUF,AWAY,OUTDOOR,1
2018,16,CAR,HOME,OUTDOOR,1
2018,16,CHI,AWAY,OUTDOOR,1
2018,16,CIN,AWAY,OUTDOOR,1
2018,16,CLE,HOME,OUTDOOR,1
2018,16,DAL,HOME,INDOOR,1
2018,16,DEN,AWAY,OUTDOOR,1
2018,16,DET,HOME,INDOOR,1
2018,16,GB,AWAY,OUTDOOR,1
2018,16,HOU,AWAY,OUTDOOR,1
2018,16,IND,HOME,INDOOR,1
2018,16,JAX,AWAY,OUTDOOR,1
2018,16,KC,AWAY,OUTDOOR,1
2018,16,LA,AWAY,INDOOR,1
2018,16,LAC,HOME,OUTDOOR,1
2018,16,MIA,HOME,OUTDOOR,1
2018,16,MIN,AWAY,INDOOR,1
2018,16,NE,HOME,OUTDOOR,1
2018,16,NO,HOME,INDOOR,1
2018,16,NYG,AWAY,INDOOR,1
2018,16,NYJ,HOME,OUTDOOR,1
2018,16,OAK,HOME,OUTDOOR,1
2018,16,PHI,HOME,OUTDOOR,1
2018,16,PIT,AWAY,INDOOR,1
2018,16,SEA,HOME,OUTDOOR,1
2018,16,SF,HOME,OUTDOOR,1
2018,16,TB,AWAY,INDOOR,1
2018,16,TEN,HOME,OUTDOOR,1
2018,16,WAS,AWAY,OUTDOOR,1
2018,17,ARI,AWAY,OUTDOOR,1
2018,17,ATL,AWAY,OUTDOOR,1
2018,17,BAL,HOME,OUTDOOR,1
2018,17,BUF,HOME,OUTDOOR,1
2018,17,CAR,AWAY,INDOOR,1
2018,17,CHI,AWAY,INDOOR,1
2018,17,CIN,AWAY,OUTDOOR,1
2018,17,CLE,AWAY,OUTDOOR,1
2018,17,DAL,AWAY,OUTDOOR,1
2018,17,DEN,HOME,OUTDOOR,1
2018,17,DET,AWAY,OUTDOOR,1
2018,17,GB,HOME,OUTDOOR,1
2018,17,HOU,HOME,INDOOR,1
2018,17,IND,AWAY,OUTDOOR,1
2018,17,JAX,AWAY,INDOOR,1
2018,17,KC,HOME,OUTDOOR,1
2018,17,LA,HOME,OUTDOOR,1
2018,17,LAC,AWAY,OUTDOOR,1
2018,17,MIA,AWAY,OUTDOOR,1
2018,17,MIN,HOME,INDOOR,1
2018,17,NE,HOME,OUTDOOR,1
2018,17,NO,HOME,INDOOR,1
2018,17,NYG,HOME,OUTDOOR,1
2018,17,NYJ,AWAY,OUTDOOR,1
2018,17,OAK,AWAY,OUTDOOR,1
2018,17,PHI,AWAY,OUTDOOR,1
2018,17,PIT,HOME,OUTDOOR,1
2018,17,SEA,HOME,OUTDOOR,1
2018,17,SF,AWAY,OUTDOOR,1
2018,17,TB,HOME,OUTDOOR,1
2018,17,TEN,HOME,OUTDOOR,1
2018,17,WAS,HOME,OUTDOOR,1
2019,1,ARI,HOME,INDOOR,1
2019,1,ATL,AWAY,INDOOR,1
2019,1,BAL,AWAY,OUTDOOR,1
2019,1,BUF,AWAY,OUTDOOR,1
2019,1,CAR,HOME,OUTDOOR,1
2019,1,CHI,HOME,OUTDOOR,1
2019,1,CIN,AWAY,OUTDOOR,1
2019,1,CLE,HOME,OUTDOOR,1
2019,1,DAL,HOME,INDOOR,1
2019,1,DEN,AWAY,OUTDOOR,1
2019,1,DET,AWAY,INDOOR,1
2019,1,GB,AWAY,OUTDOOR,1
2019,1,HOU,AWAY,INDOOR,1
2019,1,IND,AWAY,OUTDOOR,1
2019,1,JAX,HOME,OUTDOOR,1
2019,1,KC,AWAY,OUTDOOR,1
2019,1,LA,AWAY,OUTDOOR,1
2019,1,LAC,HOME,OUTDOOR,1
2019,1,MIA,HOME,OUTDOOR,1
2019,1,MIN,HOME,INDOOR,1
2019,1,NE,HOME,OUTDOOR,1
2019,1,NO,HOME,INDOOR,1
2019,1,NYG,AWAY,INDOOR,1
2019,1,NYJ,HOME,OUTDOOR,1
2019,1,OAK,HOME,OUTDOOR,1
2019,1,PHI,HOME,OUTDOOR,1
2019,1,PIT,AWAY,OUTDOOR,1
2019,1,SEA,HOME,OUTDOOR,1
2019,1,SF,AWAY,OUTDOOR,1
2019,1,TB,HOME,OUTDOOR,1
2019,1,TEN,AWAY,OUTDOOR,1
2019,1,WAS,AWAY,OUTDOOR,1
2019,2,ARI,AWAY,OUTDOOR,1
2019,2,ATL,HOME,RETRACTABLE,1
2019,2,BAL,HOME,OUTDOOR,1
2019,2,BUF,AWAY,OUTDOOR,1
2019,2,CAR,HOME,OUTDOOR,1
2019,2,CHI,AWAY,OUTDOOR,1
2019,2,CIN,HOME,OUTDOOR,1
2019,2,CLE,AWAY,OUTDOOR,1
2019,2,DAL,AWAY,OUTDOOR,1
2019,2,DEN,HOME,OUTDOOR,1
2019,2,DET,HOME,INDOOR,1
2019,2,GB,HOME,OUTDOOR,1
2019,2,HOU,HOME,INDOOR,1
2019,2,IND,AWAY,OUTDOOR,1
2019,2,JAX,AWAY,INDOOR,1
2019,2,KC,AWAY,OUTDOOR,1
2019,2,LA,HOME,OUTDOOR,1
2019,2,LAC,AWAY,INDOOR,1
2019,2,MIA,HOME,OUTDOOR,1
2019,2,MIN,AWAY,OUTDOOR,1
2019,2,NE,AWAY,OUTDOOR,1
2019,2,NO,AWAY,OUTDOOR,1
2019,2,NYG,HOME,OUTDOOR,1
2019,2,NYJ,HOME,OUTDOOR,1
2019,2,OAK,HOME,OUTDOOR,1
2019,2,PHI,AWAY,RETRACTABLE,1
2019,2,PIT,HOME,OUTDOOR,1
2019,2,SEA,AWAY,OUTDOOR,1
2019,2,SF,AWAY,OUTDOOR,1
2019,2,TB,AWAY,OUTDOOR,1
2019,2,TEN,HOME,OUTDOOR,1
